,Close
129,169.5228283281467
130,175.34642074701347
131,175.4802484297249
132,177.07546020123783
133,188.6720400302947
134,177.79919019411022
135,176.8455715626208
136,186.2911681345125
137,181.10715914644143
138,183.39006841924663
139,185.3928019698873
140,176.20703772658638
141,160.1081018068611
142,164.1514230737457
143,161.52268291457295
144,160.13422370049724
145,176.70426286819304
146,176.49140479204652
147,188.9082253893983
148,181.42009785905643
149,185.4212534688226
150,189.56096409403548
151,190.9562693937339
152,196.6417363783935
153,199.0300475492622
154,206.6569931593697
155,197.04344380207417
156,194.558438143287
157,211.12239403850302
158,221.64128128415302
159,234.09700356752433
160,227.42205489674458
161,242.25696694467894
162,268.2809184412202
163,269.6001653940634
164,262.37836327329336
165,249.69949254423477
166,248.67704968598804
167,240.2946681702456
168,234.23611266914173
169,232.37555549583567
170,242.42421229962014
171,245.76110749687433
172,251.10276539743447
173,262.00062032093376
174,253.23571523005174
175,257.14777353428303
176,267.5927594767311
177,253.36968889730701
178,247.0602262389465
179,254.93806607494537
180,246.63588782383488
181,243.47420504902684
182,237.6386780632696
183,240.91035062492364
184,237.27510546456747
185,256.17534874071913
186,245.6709583360917
187,231.19809692903453
188,226.414920204615
189,212.7556253765238
190,224.05177203013827
191,214.0498317747118
192,232.09773586975916
193,223.0832919071621
194,213.12720663063317
195,215.23688858992895
196,207.64961382992215
197,199.65661436201867
198,195.00187340618422
199,181.31242632443792
200,200.77080741641225
201,192.94666867426048
202,183.2368887319483
203,189.21846536251113
204,189.04091607553514
205,195.73969477532742
206,212.59027547965528
207,230.0901424038399
208,232.21988544749343
209,228.52979288140594
210,241.76396988101797
211,231.35582274114276
212,240.05955550334696
213,217.60918698786818
214,232.20402178714033
215,212.81290090790299
216,200.4314113217113
217,176.56222395874136
218,177.42553186479742
219,175.8772873176412
220,160.67529241877486
221,162.31126923079594
222,167.42453193118095
223,176.043360820936
224,165.36621051690042
225,159.54808917621128
226,171.97322185369927
227,163.61686626170516
228,168.3030274939658
229,166.0193321708692
230,160.88648539834278
231,154.63314380252993
232,153.72464591151856
233,145.3931037773621
234,136.59849675473043
235,136.54175566641186
236,130.26278387724778
237,134.9540794351729
238,137.87687020648647
239,128.32342622305805
240,128.6603524448264
241,137.8274170939389
242,152.62939129975263
243,158.75681334474027
244,150.6484579485825
245,161.8352650618356
246,157.24200384046912
247,147.7869957574045
248,156.86432078890093
249,167.29592984131259
250,182.3607305944611
251,181.31544236801545
252,190.29349624128469
253,184.75993871992569
254,181.62958079432127
255,197.38673344970886
256,196.74572822056126
257,199.8773271123054
258,187.62610167516672
259,178.07392840454114
260,177.85172326029158
261,168.26259984951142
262,161.69560468379512
263,157.59301157337615
264,166.80697080766862
265,188.90360788958083
266,187.7807049487439
267,188.39071621708516
268,179.14178878426506
269,171.21625383836076
270,169.9235574068076
271,169.9396998025737
272,161.83909406528855
273,163.60194271360467
274,169.4312645819851
275,169.71834401820072
276,158.09818395450188
277,161.60419215985317
278,162.7664665842313
279,152.97240142568563
280,149.5384663848466
281,162.18725468858372
282,157.98092649624164
283,165.99610304879732
284,174.57665707176528
285,179.6534879192912
286,178.28303505081075
287,176.85358020935138
288,172.17483232646134
289,163.47525992730274
290,155.75726724205506
291,161.3416446434512
292,163.9474176109399
293,167.9042506857024
294,170.21918064780698
295,154.8489533764818
296,162.12229035158677
297,163.5382881840866
298,155.43055916334072
299,170.73945331115547
300,161.94540140374536
301,171.32327568613064
302,162.03187691320537
303,167.8767117761255
304,158.5712951477033
305,160.67467515321886
306,140.93702767524832
307,135.51982331947622
308,141.3186705156865
309,137.92585563143084
310,131.02646908427724
311,129.23699996341261
312,125.70282538149782
313,120.26961077217173
314,136.43983918353797
315,137.70408269440804
316,134.00977118898746
317,139.64673987686749
318,145.2961325002337
319,137.25304165873305
320,134.29406492826686
321,127.60328706997738
322,126.88265492763664
323,118.73622048299089
324,124.85190195740677
325,130.7354100220168
326,128.54633124529394
327,132.1436192485813
328,139.4841066508408
329,137.46131113521338
330,137.67336432048802
331,131.7222335017999
332,127.93836118115931
333,138.3946077832083
334,138.59224770112627
335,141.08449042353192
336,132.4322213726984
337,135.31026382018908
338,131.57226334268577
339,129.7138102395732
340,125.17145400232263
341,123.90719670431474
342,131.36512308375467
343,130.34865092436522
344,127.1880633686748
345,116.51794288101027
346,119.07254154664002
347,122.50302491955371
348,131.1994379743774
349,137.84401469211107
350,135.4305680363161
351,143.41351616742327
352,136.2127897318295
353,125.76734146988026
354,127.59720072895466
355,118.84023696817492
356,120.79739683828336
357,115.19084966347373
358,113.80405721623288
359,112.09814710534272
360,109.43339083116635
361,113.00517622113753
362,110.92693779651503
363,119.02959756851183
364,122.28514266899163
365,123.46567281966911
366,111.94233942151945
367,102.64425815297065
368,110.4363822418328
369,101.88114505203005
370,95.40283258813544
371,97.52577609811581
372,101.60592226354264
373,106.43277846827736
374,106.78801375896445
375,103.76377277607205
376,103.41775692188465
377,100.06771408551332
378,107.98339569409441
379,114.86432452386465
380,115.2579943027279
381,110.98581875377882
382,109.39502127987906
383,110.86843656447844
384,114.50804489453803
385,118.85742281715463
386,113.4878414589214
387,116.15968991926874
388,124.32792647048348
389,114.32342697732602
390,107.61507241856427
391,100.45751871836046
392,102.6180743892356
393,109.95575421515076
394,112.81253947509518
395,110.34620454475146
396,108.06975675741263
397,107.18090870111432
398,105.2195714303677
399,100.89832870336673
400,105.82388591449035
401,100.58707325847507
402,97.76107279690632
403,100.73247021841756
404,107.91846932863693
405,90.2133313331177
406,98.6741345109203
407,101.59634257269244
408,103.56944863627379
409,102.21590590876278
410,102.84507966357961
411,104.72648328265338
412,113.36769746697104
413,111.7162924822084
414,107.38911761817276
415,110.17486244720499
416,109.62055389512764
417,109.96084777005619
418,110.7615054193308
419,109.64143675452868
420,107.55118875953569
421,106.93541080352749
422,106.00347890017505
423,110.38753095267946
424,99.33343148536913
425,97.77768918502561
426,100.86966985494516
427,106.1154493318947
428,103.02101456616106
429,95.26375329761709
430,92.15797404296441
431,86.5477335100335
432,86.538461609679
433,83.94383949356573
434,82.72015789125395
435,79.24262243147707
436,85.19740321551997
437,86.05702579283307
438,80.94968905892237
439,79.27694904080411
440,84.71932848293007
441,84.73476773925779
442,90.47945402508263
443,93.96872793509614
444,86.4873341853248
445,84.3314991759153
446,89.21830260008214
447,86.13041770939626
448,88.12605143564963
449,90.7171484215628
450,85.76744367133665
451,87.29129961142334
452,85.34414445615626
453,83.46443223320232
454,84.11602998266156
455,85.3203563532466
456,93.53722458146055
457,92.98132156332352
458,92.00898509942122
459,91.3329655988538
460,95.4192966937093
461,97.71517547911641
462,94.48441763902635
463,96.43050939480493
464,95.97672844654265
465,100.16092516732786
466,101.31282164151368
467,99.00663828305628
468,94.66036483280106
469,104.9479770451246
470,106.06063016932967
471,101.830274370316
472,106.20394643524604
473,107.42946462624761
474,105.6895056542466
475,111.89075151131031
476,102.6666291511051
477,107.9279345332828
478,106.0432452228099
479,104.02145191071888
480,110.86588041303371
481,114.29534618407082
482,105.36917528938199
483,117.51232695042329
484,120.81033464585302
485,120.31211059220759
486,114.85884913602953
487,107.76022065520448
488,108.08277422713235
489,99.48807836810107
490,104.03585235384824
491,105.87159110912494
492,98.46150005848573
493,110.94021556806663
494,104.76086991783377
495,98.49959642855161
496,100.86233975314134
497,98.43426211828924
498,92.58439095937233
499,96.63044412276344
500,89.8720556289775
501,91.55175116742676
502,92.51593900966394
503,89.84072797356588
504,90.70064724175324
505,88.07426826838287
506,87.66071677977453
507,85.47958208558711
508,90.05730758429654
509,87.51786036731788
510,91.29228314693327
511,92.45626968847796
512,89.41980487349306
513,87.73467295103627
514,92.80370911554229
515,96.83462309613981
516,95.13856218895378
517,89.46915399734596
518,91.44215294275807
519,83.08023607114315
520,81.90720614688935
521,86.33409433498828
522,79.15008280846428
523,82.78526290052632
524,80.55801213558993
525,80.29703957466067
526,79.67917483114725
527,74.54691044931417
528,79.60333322856249
529,81.55386337140305
530,79.34733844861096
531,86.274718270105
532,79.02721435703229
533,81.75949248421396
534,83.80629297100617
535,75.45922980337306
536,76.27227556439227
537,77.25575766867135
538,84.35965556544961
539,84.81707938086925
540,88.88163386366384
541,88.4595728741693
542,87.85643802754922
543,89.38000571571293
544,90.12616710881572
545,91.09976196088648
546,88.66342894273428
547,86.72656328709427
548,96.7577510829576
549,106.46436778887727
550,105.19218389791503
551,113.37738834345079
552,112.29919887794382
553,108.82592160080078
554,109.81443779496567
555,111.88675172467768
556,109.69352201997779
557,108.52166317681264
558,110.73735656775037
559,116.69737032762495
560,124.8267728313267
561,127.99976470302977
562,120.43263182811812
563,129.61256343782537
564,128.51104402797665
565,126.71990109804156
566,134.52414055576872
567,134.59202443286725
568,128.61038754220203
569,124.22059606626665
570,125.83577611321559
571,125.56050495003608
572,123.55327810294033
573,119.8082007208711
574,107.78026067874313
575,106.3222689509099
576,106.66264942394893
577,104.6869541948154
578,99.57538128580858
579,100.73153469157215
580,98.86047839684935
581,103.82313579994118
582,111.97398723486214
583,115.080614579859
584,118.1694836820997
585,117.15050975454713
586,120.75084282384336
587,126.70896265774122
588,119.35101369291681
589,117.8466988429891
590,120.56292530987956
591,125.35789054247294
592,123.2320007797357
593,121.19174817953495
594,122.17660328159425
595,118.47916160452819
596,118.29331011409123
597,111.24894351300259
598,107.48949734673874
599,98.00571883476088
600,96.99567410483611
601,96.71829504200183
602,93.68747624882678
603,89.42874560854399
604,90.09122023564866
605,94.55034009212288
606,96.47337196012053
607,96.97384290553147
608,92.16255850932853
609,92.43548843498279
610,89.583177841511
611,97.48291500880316
612,94.02845437894103
613,96.89228070570114
614,96.82337048154629
615,102.65234780880171
616,107.90198963608262
617,107.40229810707346
618,102.02471723503646
619,100.56739350180672
620,100.1242177132501
621,109.65728605939059
622,115.12764619082078
623,115.73163544206217
624,117.43895068288839
625,123.73245641577246
626,124.5271148599438
627,120.41378727882564
628,127.71957398024595
629,133.46447780871077
630,124.11366726731512
631,122.14668560500029
632,110.73631011644554
633,113.18314040226176
634,105.61148990887699
635,99.04919763925167
636,101.09009387539187
637,103.98469946719165
638,98.95625893236094
639,101.89282241596149
640,97.38440518850261
641,98.38115568403218
642,93.42387626597043
643,88.98086522453768
644,88.84181598500855
645,91.65225018369269
646,86.10515285691707
647,80.06027022681448
648,72.7559383249196
649,72.413483226666
650,70.92508461164887
651,75.00489558112167
652,74.65687262993424
653,76.96656512103472
654,77.02620680071674
655,78.34846014514517
656,77.29096863814179
657,79.1169202163674
658,68.21647786797678
659,65.61855513816772
660,66.60647192680571
661,65.37167590572002
662,66.11007656995892
663,65.8278062393637
664,61.556402749304006
665,64.17983873945975
666,58.80185495086915
667,59.21435189013352
668,52.389504927520846
669,53.15803339338295
670,53.60427017634773
671,51.63189659748387
672,55.85385065290836
673,57.93147295369862
674,53.08366583833617
675,56.254571334831226
676,59.80735716492628
677,61.865633817829405
678,67.24388417167177
679,58.68714492983187
680,55.73582625181556
681,59.36901632991925
682,58.11521025855942
683,53.809193594241776
684,52.50082503622204
685,52.47744232873895
686,49.94718623916168
687,48.862193351574035
688,51.480974429137035
689,50.75882210571141
690,51.917198753803895
691,50.01207857109543
692,54.61059658149706
693,59.42333376099219
694,61.62526336017849
695,60.78948759756191
696,65.9089204531433
697,66.68597620444423
698,65.54620519069199
699,62.79783536352559
700,64.1821437466738
701,70.19620104179258
702,72.9834690955943
703,68.93810154734973
704,73.3377706450609
705,75.64531751372436
706,74.25185336783218
707,76.0529240523164
708,76.53736817888743
709,81.92483993819972
710,75.58999609125432
711,83.66943865969381
712,83.22753567356146
713,83.63597355167744
714,77.61974476261788
715,71.6954109823406
716,72.95293046473518
717,73.01433884766611
718,73.9693373968399
719,80.33948839495054
720,84.46789439162858
721,83.6133013830475
722,79.99112827647944
723,75.81241078813376
724,78.11182242885842
725,80.70967153591653
726,86.04726740933913
727,94.51743520866083
728,90.90418409868523
729,96.82974422765798
730,90.82603791402552
731,93.26698465138253
732,94.8869477781485
733,96.23883767776927
734,95.86670397275584
735,95.67901123698518
736,101.75993057422667
737,97.62044048804084
738,99.16681132309189
739,104.72465082825227
740,94.5680407955107
741,94.64006300475837
742,89.12211119019935
743,89.94624393683397
744,93.72884967092189
745,83.139156813997
746,73.74337216453281
747,71.85667149199104
748,69.20795289584503
749,69.66327138084914
750,71.93345339223612
751,77.2401866742524
752,78.68775776264991
753,77.13994083387932
754,85.03492756669321
755,80.85105406721321
756,83.2709764554558
757,84.08033872480651
758,84.62861950044281
759,87.74139623812044
760,87.98103507560408
761,88.2525704590553
762,88.08682546450525
763,80.58948279532605
764,78.41332212572374
765,79.48598860931476
766,72.94462645142714
767,67.68925366641663
768,62.26032812696336
769,63.347446963456974
770,62.749023209130904
771,53.98646161713743
772,49.71194625360613
773,48.44312389720484
774,48.888425943688695
775,49.20306543972324
776,53.69896733862709
777,52.438275490113995
778,57.048281167046476
779,59.934266539876106
780,59.688011304761666
781,58.69313553678719
782,57.442428804659095
783,59.01011772597726
784,50.423659773810826
785,50.35204114952331
786,51.98687172391663
787,50.691717269929825
788,48.72057575982244
789,55.13562431623208
790,59.26470507130629
791,61.31032141461951
792,62.959869163115336
793,59.759855844945065
794,58.34323561976815
795,60.717201716145944
796,61.22865514533331
797,58.038064575880085
798,60.98513666325617
799,55.88829158452009
800,57.05641478197645
801,53.748877613587844
802,52.93937842653887
803,58.00916848444688
804,56.38175892352524
805,53.214671742915264
806,55.44091767361078
807,56.864632007389524
808,59.206248141156635
809,57.891874682912416
810,61.155710315437226
811,62.467416114190875
812,59.013209536571566
813,56.75899943686987
814,51.32881374916822
815,51.733272967412894
816,53.09956754943085
817,51.68364573018282
818,53.247238939997374
819,55.208442751661146
820,50.183645807005384
821,49.924114457115294
822,49.73242998213603
823,50.94207734198599
824,50.63390040422468
825,51.22975986614281
826,46.5224195087699
827,49.68703572929187
828,45.870771136802574
829,49.138886979964866
830,49.91511394190567
831,50.863895972609406
832,51.226669155029846
833,55.518867311902
834,52.80589839928697
835,52.9981825187297
836,52.65721882323711
837,55.55768577335643
838,48.690644777460726
839,44.826561649010124
840,43.91239096968741
841,42.39688407772432
842,43.734566849610616
843,45.64037907011027
844,50.407206394351924
845,52.54554827129739
846,54.51429612328468
847,53.298370616161705
848,53.79794801808037
849,52.82886454852601
850,53.987999634503005
851,53.356333632659634
852,54.97874695469554
853,51.69383270612035
854,50.02267266763529
855,46.87356085275212
856,45.617775849697104
857,49.19418619238617
858,49.296573912704076
859,45.57887931093673
860,50.347828201344
861,51.607588659879426
862,48.38302352947231
863,51.761258805724594
864,56.959285697743546
865,58.32300968170667
866,56.12109922092748
867,55.66814706367692
868,51.99041857163329
869,52.15891378720324
870,52.84966145206567
871,53.00993585194953
872,52.69101653652467
873,52.346674478674835
874,47.78407735921035
875,45.459748471132386
876,43.265045616887534
877,41.78581036282275
878,45.73925839530194
879,44.75739119802112
880,43.70158476380109
881,41.53079053794755
882,41.73190827812557
883,45.311806196379564
884,47.32712231715142
885,46.56026400344865
886,49.65387095208384
887,47.7649317204254
888,51.417964937472135
889,52.02494008969142
890,56.156078692436736
891,58.554573229754595
892,56.13878140818574
893,57.97547719810685
894,51.81804832757053
895,52.07077211573251
896,50.9495945616804
897,46.70699678311824
898,47.20398480265074
899,46.66209127367781
900,44.881017229171924
901,46.471397836510675
902,48.613594852572945
903,49.44150881604583
904,52.39660756168799
905,50.28472206456725
906,51.062519354912126
907,52.63367045463742
908,56.74165302099178
909,59.44455629604717
910,61.60868071577185
911,61.721822053468934
912,61.435908194784574
913,58.58907117346167
914,57.27116375309546
915,62.64589508211863
916,61.25976634993923
917,60.29815001282122
918,57.17253800863066
919,50.976270625206396
920,47.73915357893748
921,51.35974264355552
922,45.98363114065883
923,46.641011690687776
924,45.121648136128975
925,44.84611772733334
926,45.51792119147507
927,44.4526855013475
928,43.08589516106458
929,43.552881592453424
930,45.823694813421845
931,47.10273836308603
932,48.39674324838825
933,46.55506514766159
934,44.48397211552857
935,45.284733879874054
936,43.71420630094472
937,43.884633782968926
938,42.707946710304775
939,40.769993307379906
940,45.90423652467868
941,44.67153905037007
942,39.759553956654024
943,40.20454097108976
944,37.59067279355985
945,40.604417380437695
946,42.197207121039014
947,41.9402969042912
948,43.109813710635365
949,45.71644490806458
950,42.23114855559709
951,39.53562051808299
952,42.78864406601639
953,41.52902411166669
954,40.81120918744812
955,39.60183193808192
956,39.48669007313626
957,40.92876225494834
958,41.06241949705875
959,42.34772769995472
960,45.490931845304054
961,44.20437641302761
962,40.99327783761687
963,42.85372830297345
964,45.650293008170216
965,43.83259983204898
966,45.503016648599086
967,45.26084486752664
968,43.976954133143835
969,44.10003720256053
970,42.834955122153175
971,43.9186157613709
972,47.560889225506486
973,50.373770848270404
974,47.07368422683119
975,46.25493461573777
976,47.087034629546416
977,47.79035209732748
978,46.735039869877106
979,45.196477431652546
980,45.22220075124992
981,48.363040175528035
982,52.73841024571654
983,53.219240063658305
984,54.610927755650096
985,54.89955733215012
986,56.93684712374309
987,56.50521549947551
988,51.847959485786255
989,52.61929463854538
990,52.46675241773006
991,47.623617616419864
992,48.50313286262996
993,52.504114483755224
994,48.74687233782834
995,49.36068449165635
996,48.327062365932626
997,51.09002717976797
998,52.37096545712719
999,52.118171857360394
1000,51.92391409372681
1001,50.40315934909002
1002,50.00979909506354
1003,50.94641383954074
1004,48.78669776016336
1005,48.591958638612304
1006,52.839447557044764
1007,51.56151980759473
1008,49.173120264180945
1009,52.64215122065933
1010,53.275617066384484
1011,52.22911195335198
1012,56.983567102600354
1013,62.73745172332609
1014,59.166863585161856
1015,61.87510717410366
1016,64.21745840980762
1017,63.73274436050058
1018,61.32824885091427
1019,54.943800412128816
1020,52.75452457555496
1021,54.03142740662303
1022,55.6921405720171
1023,57.30580893692219
1024,58.662712566575415
1025,58.474116979182234
1026,60.79548080207352
1027,60.5459377138996
1028,63.063732127835024
1029,61.09111217295469
1030,57.86035954493346
1031,58.914523348879854
1032,60.62335527095419
1033,63.094839202489716
1034,63.90382252997995
1035,63.81300713096487
1036,64.03925208709313
1037,65.91413234195883
1038,65.01510599920307
1039,68.57897277993648
1040,70.70789018749618
1041,64.84403657860426
1042,69.26279739895227
1043,66.1518787796018
1044,72.89155080995437
1045,69.00326078488895
1046,67.6863753284718
1047,76.64363482733457
1048,73.4538450144017
1049,73.88086532311472
1050,76.59564484221562
1051,75.08962251273782
1052,73.93400601909657
1053,82.93235219580095
1054,85.48004212650788
1055,88.93289342426382
1056,94.30616189295988
1057,95.6207357892946
1058,97.85647237549978
1059,92.01768431708915
1060,88.95435139734666
1061,91.56567971206643
1062,90.7303439380349
1063,90.9308621984935
1064,87.48854795240443
1065,91.53280989475009
1066,91.62063261059185
1067,90.37677539291519
1068,104.87681389976812
1069,109.82646016867825
1070,102.59255792032864
1071,113.95623602919875
1072,117.97891067593855
1073,106.87516920685141
1074,104.16827608708013
1075,100.0679601885412
1076,95.65968848281095
1077,97.52130265305287
1078,107.70748876167802
1079,107.63928669279692
1080,105.91425909559675
1081,104.36419682199363
1082,102.92302777217614
1083,108.50297300517269
1084,117.44718324871495
1085,105.88389161564906
1086,116.88479181552233
1087,116.81850931944166
1088,116.1824235256006
1089,117.36793784206844
1090,113.31218621980481
1091,119.55242249973703
1092,113.36231000923695
1093,119.90961164086428
1094,118.90471499551796
1095,114.44264680669227
1096,133.3484951482191
1097,136.4567262736186
1098,135.4881228722468
1099,139.29179384784084
1100,138.91801165656
1101,152.74777516770172
1102,141.39200793368826
1103,153.37672545721034
1104,153.2072617346075
1105,158.6192647286951
1106,164.9947238485164
1107,157.82769636760995
1108,157.8758003074078
1109,158.81825377936437
1110,151.25967561939427
1111,148.16872181119973
1112,144.04906273422748
1113,136.23177641799575
1114,137.74295391431465
1115,129.04564541398395
1116,137.67925191998134
1117,125.24648277561259
1118,129.1591957564484
1119,117.16811657823281
1120,123.94442490245868
1121,116.13521852832804
1122,127.43814383882955
1123,126.82630949395362
1124,126.19274623903645
1125,119.30954169391555
1126,124.98887018547578
1127,130.03242183434364
1128,132.13081499340328
1129,126.80339757839165
1130,135.57366305098918
1131,140.37990646126224
1132,134.30401794116312
1133,129.77516103361145
1134,132.63744584246447
1135,152.6376196509095
1136,145.85164094986115
1137,153.33044863560787
1138,141.12443008635208
1139,130.08759583216556
1140,123.58242864770406
1141,112.98578736585445
1142,113.44615189423224
1143,112.39467005495807
1144,116.93476195527543
1145,121.98802051598807
1146,137.79598883148697
1147,147.2509604821417
1148,138.95353833004228
1149,126.83020198455858
1150,121.62014571776547
1151,119.1596380126291
1152,125.98067930908829
1153,131.01588421830166
1154,130.87472383434158
1155,130.89338870426425
1156,128.9005640844856
1157,138.36481803855978
1158,138.36110357413926
1159,135.79085356900583
1160,138.37624836970252
1161,127.4148949280112
1162,115.69385758431649
1163,112.74230423322118
1164,117.11852081689267
1165,119.66925306574743
1166,134.35224174612713
1167,126.35725067808237
1168,129.1031753510906
1169,115.70762455287802
1170,114.72604263064254
1171,116.29895286519407
1172,121.85233560948512
1173,122.43163599654604
1174,121.47558258795735
1175,137.76011753981334
1176,144.37689922090595
1177,145.36848752369963
1178,148.21751876644493
1179,148.4441150688325
1180,143.64237919837237
1181,146.8485225993926
1182,159.289548719158
1183,153.04469810593503
1184,164.41726447535473
1185,163.52765105725666
1186,170.7106000669934
1187,164.58535610356796
1188,164.41022361693703
1189,168.5997628486415
1190,157.74443453864396
1191,154.65355977849865
1192,144.89135024978316
1193,135.25335243661348
1194,131.97487208820718
1195,137.03789454796558
1196,126.33252470312952
1197,131.71117571341696
1198,128.45019917673818
1199,125.79132774374106
1200,122.59170725928766
1201,122.26507617903333
1202,122.43688595261719
1203,112.5179772964508
1204,106.70724084669413
1205,104.74557767348062
1206,123.21603671680973
1207,123.56633450779917
1208,119.77488999345786
1209,127.03405715914518
1210,119.39414874442664
1211,124.62742402210377
1212,122.97455398019513
1213,132.75855019793656
1214,141.27305328603262
1215,136.82155544324945
1216,125.1617601255244
1217,130.43131891934195
1218,137.66353379967927
1219,153.1444132122825
1220,153.8044560119826
1221,146.44559203216906
1222,150.30773300032158
1223,152.56188634492983
1224,155.20730671698828
1225,153.61030701989264
1226,163.44648234578787
1227,175.97794545272797
1228,182.52754453346742
1229,197.62152569550642
1230,180.07316105314945
1231,181.0651669809305
1232,210.1893845791044
1233,206.37002551714718
1234,201.89587666004803
1235,188.3124836242875
1236,172.3882382680366
1237,168.00235166679153
1238,163.33918648923026
1239,152.39711674680188
1240,151.30042235510393
1241,152.18356112858876
1242,140.5442787832708
1243,146.45009954066703
1244,150.86330405460515
1245,155.63287797566898
1246,156.01363760442212
1247,153.32713621398796
1248,159.47057708920448
1249,157.8243201355827
1250,159.42092444558526
1251,157.8583203205295
1252,165.45235459958144
1253,168.36017533821308
1254,165.27651098278992
1255,165.46174603098092
1256,176.1362107574736
1257,179.8844021747744
1258,173.28047438456994
1259,167.52832243839237
1260,183.57487555762683
1261,179.6370518629027
1262,183.2998563792596
1263,185.8206965064077
1264,186.56729406844278
1265,188.47480159520896
1266,190.42187461121688
1267,194.63641022813204
1268,187.10441764667468
1269,177.0294908828501
1270,178.12837972622052
1271,168.2848601804848
1272,165.80151575909846
1273,155.65026397500333
1274,174.24225423928445
1275,180.11080522560644
1276,179.07401783951815
1277,189.5610740108409
1278,181.59925221033492
1279,198.52502778641033
1280,194.99764458897567
1281,201.23688914326746
1282,213.70788101521393
1283,221.41093323344626
1284,213.0686519322255
1285,211.9641324845229
1286,196.9175204834152
1287,213.47530789530956
1288,210.09345503867328
1289,197.93408654301027
1290,191.02863553281745
1291,195.54932716293376
1292,189.1794944560222
1293,178.93247967212116
1294,167.93833801223644
1295,178.48208659158232
1296,162.2290028326929
1297,176.55412546060333
1298,182.072249040708
1299,170.73547320895287
1300,176.15248971104478
1301,171.04911450892038
1302,170.30114957662585
1303,168.62083167185975
1304,171.5485169833831
1305,184.6111561732054
1306,177.2073748020189
1307,184.07016526368693
1308,190.44789557218658
1309,184.31757740640583
1310,185.03130230686668
1311,200.89118563513867
1312,207.34189587357167
1313,210.5224702393561
1314,203.69472794516298
1315,196.08508724242017
1316,201.95436907761746
1317,202.0434858137352
1318,189.51402437402928
1319,193.71685307541955
1320,193.49908839023405
1321,180.65075014243456
1322,188.49534540374253
1323,187.0165769658709
1324,180.3993289656167
1325,189.74454888190598
1326,188.5280375250545
1327,190.74694173165798
1328,197.17430014867776
1329,196.42417951134425
1330,176.91507924832115
1331,180.80386491789747
1332,187.17457773326268
1333,185.45401132527218
1334,194.43937311512886
1335,213.28505555590863
1336,203.16633543030514
1337,197.5514813030125
1338,191.2632538926137
1339,195.28969848008046
1340,200.37184171560023
1341,218.42970075691676
1342,230.01784410127092
1343,228.80687493770625
1344,261.06746599719884
1345,272.67208969860644
1346,295.7779545979967
1347,302.168667983701
1348,280.8713116081266
1349,311.75293525673055
1350,340.44241991656025
1351,335.5127659755635
1352,349.7623140048056
1353,356.91471622816044
1354,355.2723808068954
1355,335.3207356471002
1356,352.6825730787673
1357,349.51399208606364
1358,341.650743604896
1359,323.87503483949246
1360,298.07472812338546
1361,288.98136853345096
1362,270.49296793720646
1363,262.64452133163934
1364,282.43605978310086
